id,category_id,question_id,question_number,question_text,check_box,block_number,block_text,option_code,option_text,response_message,companion_advice,tone_tag,next_question_id,site
100,1,1_22,22,What’s a moment from a past relationship you laugh about now?,FALSE,4,"Ghosts, Gaps & Goodbyes",B,B. All the cringey texts. I kept a few—for science.,B. You’ve got receipts—and they’re hilarious now. What once felt deep now reads like a plot twist in a teen rom-com.,"Laughter is a form of healing. When you can laugh at the version of you that was trying so hard, you’re not mocking yourself—you’re showing growth.",,,teen
101,1,1_22,22,What’s a moment from a past relationship you laugh about now?,FALSE,4,"Ghosts, Gaps & Goodbyes",C,C. Honestly? The whole thing. It was a mess—but kind of iconic. ,"C. You’ve reframed the chaos into a highlight reel. It wasn’t perfect—but it’s part of your history now, with just enough drama to be unforgettable.","Not all love stories are meant to last. Some are meant to turn into material. If you made it through, you earned the right to tell it like a legend.",,,teen
102,1,1_22,22,What’s a moment from a past relationship you laugh about now?,FALSE,4,"Ghosts, Gaps & Goodbyes",OTHER,Something else that makes you laugh now:,,,,,teen
103,1,1_23,23,"If your love life was a playlist, what’s the title?",TRUE,2,"Small Moves, Big Feels
🎵[playlist:Love]",A,"A. “Slow Burn, Soft Heart”",,,,,teen
104,1,1_23,23,"If your love life was a playlist, what’s the title?",TRUE,2,"Small Moves, Big Feels
🎵[playlist:Love]",B,"B. “Flirt, Fail, Fall”",,,,,teen
105,1,1_23,23,"If your love life was a playlist, what’s the title?",TRUE,2,"Small Moves, Big Feels
🎵[playlist:Love]",C,C. “This One Feels Real”,,,,,teen
106,1,1_23,23,"If your love life was a playlist, what’s the title?",TRUE,2,"Small Moves, Big Feels
🎵[playlist:Love]",D,D. “It Was a Crush… Until It Wasn’t”,,,,,teen
107,1,1_23,23,"If your love life was a playlist, what’s the title?",TRUE,2,"Small Moves, Big Feels
🎵[playlist:Love]",OTHER,Other,,,,,teen
108,1,1_24,24,"Your love life isn’t broken. It’s just in beta.
Honest status updates are the start of real growth—and great stories.
💘 If your love life had a status update, what would it say?",FALSE,5," The Sky That Stayed
🎵[playlist:Breakup]",A,A. Ghosted but glowing.,💬 They disappeared. You didn’t.,🌟 Rejection doesn’t dim your light—it just changes the lighting.,,,teen
109,1,1_24,24,"💘 If your love life had a status update, what would it say?",FALSE,5," The Sky That Stayed
🎵[playlist:Breakup]",B,B. Emotionally married to someone I’ve never spoken to.,💬 That crush? Real. Even if the conversations are all in your head.,🫶 You’re not delusional—you’re just emotionally creative.,,,teen
110,1,1_24,24,"💘 If your love life had a status update, what would it say?",FALSE,5," The Sky That Stayed
🎵[playlist:Breakup]",C,C. Flirting in theory. Panic in practice.,💬 You’ve got game… until it’s time to use it.,🎭 Your awkwardness is charming. Trust it.,,,teen
111,1,1_24,24,"💘 If your love life had a status update, what would it say?",FALSE,5," The Sky That Stayed
🎵[playlist:Breakup]",D,D. I might be the red flag—but I’m in beta too.,💬 At least you’re self-aware. That’s a greenish start.,🚧 Growth is messy. So is love. You’re in the right zone.,,,teen
112,1,1_24,24,"💘 If your love life had a status update, what would it say?",FALSE,5," The Sky That Stayed
🎵[playlist:Breakup]",OTHER,Or this:,,,,,teen
113,1,1_25,25,"What makes you feel uneasy in a relationship—even if it’s not “toxic”?
Needing peace doesn’t mean you don’t care. It means you know how you stay whole.",TRUE,3,Kind of a Couple,A,A. Always texting. Gets weird if I don’t.,,,,,teen
114,1,1_25,25,What makes you feel uneasy in a relationship—even if it’s not “toxic”?,TRUE,3,Kind of a Couple,B,B. They get upset when I need space,,,,,teen
115,1,1_25,25,What makes you feel uneasy in a relationship—even if it’s not “toxic”?,TRUE,3,Kind of a Couple,C,C. Want something deep before I’m even sure.,,,,,teen
116,1,1_25,25,What makes you feel uneasy in a relationship—even if it’s not “toxic”?,TRUE,3,Kind of a Couple,D,D. Keep testing me like I have to prove it.,,,,,teen
117,1,1_25,25,What makes you feel uneasy in a relationship—even if it’s not “toxic”?,TRUE,3,Kind of a Couple,E,"E. Call themselves “a lot,” then hand it all to me.",,,,,teen
118,1,1_25,25,What makes you feel uneasy in a relationship—even if it’s not “toxic”?,TRUE,3,Kind of a Couple,OTHER,Other,,,,,teen
119,1,1_26,26,What’s one “How do people even get married?” moment you’ve seen or lived?,TRUE,3,Kind of a Couple,A,A. One person needs 47 texts a day. The other? “Seen at 3:42 PM.”,"Opposite texting energy—but somehow, they’re still together.", Maybe it works when at least one of them remembers to charge their phone and say sorry.,,,teen
120,1,1_26,26,What’s one “How do people even get married?” moment you’ve seen or lived?,TRUE,3,Kind of a Couple,B,"B. One cries during every movie. The other asks, “Was that supposed to be sad?”",Emotional universe clash., But maybe that’s the balance—feeling deeply and wiping the tears off the popcorn bucket.,,,teen
121,1,1_26,26,What’s one “How do people even get married?” moment you’ve seen or lived?,TRUE,3,Kind of a Couple,C,"C. One is “let’s talk now.” The other is “can it wait until I’m not overwhelmed by the loss of my football team, air, and everything?”",Timing mismatch.," If they can figure out when to talk, maybe they’ll figure out how.",,,teen
122,1,1_26,26,What’s one “How do people even get married?” moment you’ve seen or lived?,TRUE,3,Kind of a Couple,D,D. One says “I love you” in words. The other says it by making sure your tires are inflated.,"Different love languages, same love.", Sometimes love sounds like “Did you eat?” instead of “I adore you.”,,,teen
123,1,1_26,26,What’s one “How do people even get married?” moment you’ve seen or lived?,TRUE,3,Kind of a Couple,OTHER,Other,,,,,teen
124,2,2_1,1,"What was your friend vibe this summer?
Friendship status: IRL, URL, or MIA?",FALSE,1,Friend Vibes,A,A. Barely saw anyone. Everyone had “plans.”,A.  That quiet from others? It can echo louder than noise., Sometimes the most honest sentence of summer is: “I missed you.”,,,teen
125,2,2_1,1,What was your friend vibe this summer?,FALSE,1,Friend Vibes,B,B. Group chat didn’t die. So that’s... something.,B. Even memes can hold people together sometimes.,Don’t underestimate digital loyalty—it’s still real connection.,,,teen
126,2,2_1,1,What was your friend vibe this summer?,FALSE,1,Friend Vibes,C,C. I showed up. Still felt swappable.,C. Being there doesn’t always mean feeling seen.,If that feeling stuck with you… maybe it’s asking you to see yourself more clearly first.,,,teen
127,2,2_1,1,What was your friend vibe this summer?,FALSE,1,Friend Vibes,D,D. Had one real one. That carried.,D. One real friend beats a crowd of almosts.,That kind of friendship deserves your care—it’s rare and real.,,,teen
128,2,2_1,1,What was your friend vibe this summer?,FALSE,1,Friend Vibes,OTHER,Other,,,,,teen
129,2,2_2,2,What makes someone a real friend?,TRUE,1,Friend Vibes,A,"A. We laugh so much, it’s like a cheat code.",A. Real connection doesn’t always look deep. Sometimes it sounds like laughter and feels like fun you don’t have to fake.,Look for the people who make joy feel easy. That ease is trust in disguise.,effortless-joy,,teen
130,2,2_2,2,What makes someone a real friend?,TRUE,1,Friend Vibes,B,B. They’ve got my back—and call me out too.,B. Real friends don’t hype everything—they help you grow. Calling you out takes trust and love.,"When someone is honest with you—even if it’s awkward—that’s care, not criticism. They’re trusting your friendship can handle the truth.",honest-care,,teen
131,2,2_2,2,What makes someone a real friend?,TRUE,1,Friend Vibes,C,"C. We’re still tight, even with space.",C. Friendship isn’t about constant messages—it’s about consistent care. The ones who stay matter most.,It’s okay if life gets busy. What counts is whether the connection stays real when you return to it.,steady-loyalty,,teen
132,2,2_2,2,What makes someone a real friend?,TRUE,1,Friend Vibes,D,D. No drama. They just show up.,D. Some people talk. Some people show up. Real friends move toward you when it matters most.,You don’t have to earn presence. The ones who come through without question are the ones who care for real.,action-loyalty,,teen
133,2,2_2,2,What makes someone a real friend?,TRUE,1,Friend Vibes,OTHER,Other that makes someone real to me:,,,,,teen
134,2,2_3,3,What does loyalty mean to you in a friendship?,TRUE,2,Loyalty?,A,A. You see my mess—and stay.,A. Loyalty isn’t about ignoring your flaws—it’s about seeing them and still choosing to stay. That kind of steady care is rare and real.,If someone sees your worst and stays close anyway—that’s a bond worth growing. Loyalty like that isn’t loud. It just lasts.,steady-acceptance,,teen
135,2,2_3,3,What does loyalty mean to you in a friendship?,TRUE,2,Loyalty?,B,"B. Telling me the truth, even if I won’t love it.",B. Honesty when it is hard is love. Loyalty means trusting the truth won’t break what you’ve built—it makes it stronger.,"Telling the truth isn’t easy—but it means you care enough to be real. That kind of honesty builds trust, not tension.",truthful-courage,,teen
136,2,2_3,3,What does loyalty mean to you in a friendship?,TRUE,2,Loyalty?,C,C. Got my back—even when I’m not in the room.,C. What someone says when you’re not around says everything. That kind of unseen protection is the deepest kind of loyalty.,You may never hear every loyal word said in your defense—but you can feel the safety it builds. Trust it. And return it.,quiet-advocacy,,teen
137,2,2_3,3,What does loyalty mean to you in a friendship?,TRUE,2,Loyalty?,OTHER,And other:,,,,,teen
138,2,2_4,4,What kind of friend are you?,TRUE,1,Friend Vibes,A,A. I’m the listener—always there when someone needs to talk.,"You’re the kind of person people remember—because when it mattered, you really heard them.",,,,teen
139,2,2_4,4,What kind of friend are you?,TRUE,1,Friend Vibes,B,"B. Ride or die. If you’re my person, I’m locked in.",Loyalty like that? It’s rare. You’re the kind of friend people count on—even when things get messy.,,,,teen
140,2,2_4,4,What kind of friend are you?,TRUE,1,Friend Vibes,C,C. Certified chaos. I bring the fun—even on bad days.,"Laughter is medicine. Just make space for your own feelings, too.",,,,teen
141,2,2_4,4,What kind of friend are you?,TRUE,1,Friend Vibes,D,"D. Still learning. I care, but I miss stuff sometimes.",That honesty? That’s the start of being a great friend already.,,,,teen
